INSTRUMENTID,STRIKECLOSEFEERATIO,TRADEFEERATIO,STRIKEFEEUNIT,EXCHANGEID,STRADEUNITMARGIN,HTRADEUNITMARGIN,TRADINGDAY,STRIKEFEERATIO,PRODUCTID,HTRADEFEERATIO,DISCOUNTRATE,TRADEFEEUNIT,SETTLEMENTPRICE,STRIKECLOSEFEEUNIT,SETTLEMENTGROUPID,HTRADEFEEUNIT,trade_date
pb2512C18600,0,0,2,SHFE,3936.5,3494,20251017,0,pb_o,0,0,2,16,0,00000001,1,20251017
pb2512C18800,0,0,2,SHFE,3885.75,3459,20251017,0,pb_o,0,0,2,9,0,00000001,1,20251017
pb2512C19000,0,0,2,SHFE,3865.75,3439,20251017,0,pb_o,0,0,2,5,0,00000001,1,20251017
pb2512C19200,0,0,2,SHFE,3855.75,3429,20251017,0,pb_o,0,0,2,3,0,00000001,1,20251017
pb2512C19400,0,0,2,SHFE,3845.75,3419,20251017,0,pb_o,0,0,2,1,0,00000001,1,20251017
pb2512P14600,0,0,2,SHFE,3845.75,3419,20251017,0,pb_o,0,0,2,1,0,00000001,1,20251017
pb2512P14800,0,0,2,SHFE,3845.75,3419,20251017,0,pb_o,0,0,2,1,0,00000001,1,20251017
pb2512P15000,0,0,2,SHFE,3845.75,3419,20251017,0,pb_o,0,0,2,1,0,00000001,1,20251017
pb2512P15200,0,0,2,SHFE,3850.75,3424,20251017,0,pb_o,0,0,2,2,0,00000001,1,20251017
pb2512P15400,0,0,2,SHFE,3870.75,3444,20251017,0,pb_o,0,0,2,6,0,00000001,1,20251017
pb2512P15600,0,0,2,SHFE,4066.5,3474,20251017,0,pb_o,0,0,2,12,0,00000001,1,20251017
pb2512P15800,0,0,2,SHFE,4616.5,3763,20251017,0,pb_o,0,0,2,22,0,00000001,1,20251017
pb2512P16000,0,0,2,SHFE,5201.5,4348,20251017,0,pb_o,0,0,2,39,0,00000001,1,20251017
pb2512P16200,0,0,2,SHFE,5831.5,4978,20251017,0,pb_o,0,0,2,65,0,00000001,1,20251017
pb2512P16400,0,0,2,SHFE,6521.5,5668,20251017,0,pb_o,0,0,2,103,0,00000001,1,20251017
pb2512P16600,0,0,2,SHFE,7276.5,6423,20251017,0,pb_o,0,0,2,154,0,00000001,1,20251017
pb2512P16800,0,0,2,SHFE,8121.5,7268,20251017,0,pb_o,0,0,2,223,0,00000001,1,20251017
pb2512P17000,0,0,2,SHFE,9051.5,8198,20251017,0,pb_o,0,0,2,309,0,00000001,1,20251017
pb2512P17200,0,0,2,SHFE,9746.5,8893,20251017,0,pb_o,0,0,2,413,0,00000001,1,20251017
pb2512P17400,0,0,2,SHFE,10361.5,9508,20251017,0,pb_o,0,0,2,536,0,00000001,1,20251017
pb2512P17600,0,0,2,SHFE,11061.5,10208,20251017,0,pb_o,0,0,2,676,0,00000001,1,20251017
pb2512P17800,0,0,2,SHFE,11826.5,10973,20251017,0,pb_o,0,0,2,829,0,00000001,1,20251017
pb2512P18000,0,0,2,SHFE,12661.5,11808,20251017,0,pb_o,0,0,2,996,0,00000001,1,20251017
pb2512P18200,0,0,2,SHFE,13536.5,12683,20251017,0,pb_o,0,0,2,1171,0,00000001,1,20251017
pb2512P18400,0,0,2,SHFE,14456.5,13603,20251017,0,pb_o,0,0,2,1355,0,00000001,1,20251017
pb2512P18600,0,0,2,SHFE,15401.5,14548,20251017,0,pb_o,0,0,2,1544,0,00000001,1,20251017
pb2512P18800,0,0,2,SHFE,16371.5,15518,20251017,0,pb_o,0,0,2,1738,0,00000001,1,20251017
pb2512P19000,0,0,2,SHFE,17351.5,16498,20251017,0,pb_o,0,0,2,1934,0,00000001,1,20251017
pb2512P19200,0,0,2,SHFE,18336.5,17483,20251017,0,pb_o,0,0,2,2131,0,00000001,1,20251017
pb2512P19400,0,0,2,SHFE,19331.5,18478,20251017,0,pb_o,0,0,2,2330,0,00000001,1,20251017
ni2511C99000,0,0,1.5,SHFE,34474,34474,20251017,0,ni_o,0,0,1.5,22340,0,00000001,0.75,20251017
ni2511C100000,0,0,1.5,SHFE,33474,33474,20251017,0,ni_o,0,0,1.5,21340,0,00000001,0.75,20251017
ni2511C102000,0,0,1.5,SHFE,31474,31474,20251017,0,ni_o,0,0,1.5,19340,0,00000001,0.75,20251017
ni2511C104000,0,0,1.5,SHFE,29474,29474,20251017,0,ni_o,0,0,1.5,17340,0,00000001,0.75,20251017
ni2511C106000,0,0,1.5,SHFE,27474,27474,20251017,0,ni_o,0,0,1.5,15340,0,00000001,0.75,20251017
ni2511C108000,0,0,1.5,SHFE,25474,25474,20251017,0,ni_o,0,0,1.5,13340,0,00000001,0.75,20251017
ni2511C110000,0,0,1.5,SHFE,23474,23474,20251017,0,ni_o,0,0,1.5,11340,0,00000001,0.75,20251017
ni2511C112000,0,0,1.5,SHFE,21484,21484,20251017,0,ni_o,0,0,1.5,9350,0,00000001,0.75,20251017
ni2511C114000,0,0,1.5,SHFE,19524,19524,20251017,0,ni_o,0,0,1.5,7390,0,00000001,0.75,20251017
ni2511C116000,0,0,1.5,SHFE,17650,17650,20251017,0,ni_o,0,0,1.5,5516,0,00000001,0.75,20251017
ni2511C118000,0,0,1.5,SHFE,15952,15952,20251017,0,ni_o,0,0,1.5,3818,0,00000001,0.75,20251017
ni2511C120000,0,0,1.5,SHFE,14538,14538,20251017,0,ni_o,0,0,1.5,2404,0,00000001,0.75,20251017
ni2511C122000,0,0,1.5,SHFE,13156,13156,20251017,0,ni_o,0,0,1.5,1352,0,00000001,0.75,20251017
ni2511C124000,0,0,1.5,SHFE,11476,11476,20251017,0,ni_o,0,0,1.5,672,0,00000001,0.75,20251017
ni2511C126000,0,0,1.5,SHFE,10094,10094,20251017,0,ni_o,0,0,1.5,290,0,00000001,0.75,20251017
ni2511C128000,0,0,1.5,SHFE,8910,8910,20251017,0,ni_o,0,0,1.5,106,0,00000001,0.75,20251017
ni2511C130000,0,0,1.5,SHFE,7838,7838,20251017,0,ni_o,0,0,1.5,34,0,00000001,0.75,20251017
ni2511C132000,0,0,1.5,SHFE,6812,6812,20251017,0,ni_o,0,0,1.5,8,0,00000001,0.75,20251017
ni2511C134000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511C136000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511C138000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511C140000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511C142000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511C144000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P99000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P100000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P102000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P104000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P106000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P108000,0,0,1.5,SHFE,6069,6069,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P110000,0,0,1.5,SHFE,6466,6466,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2511P112000,0,0,1.5,SHFE,7476,7476,20251017,0,ni_o,0,0,1.5,12,0,00000001,0.75,20251017
ni2511P114000,0,0,1.5,SHFE,8518,8518,20251017,0,ni_o,0,0,1.5,54,0,00000001,0.75,20251017
ni2511P116000,0,0,1.5,SHFE,9642,9642,20251017,0,ni_o,0,0,1.5,178,0,00000001,0.75,20251017
ni2511P118000,0,0,1.5,SHFE,10944,10944,20251017,0,ni_o,0,0,1.5,480,0,00000001,0.75,20251017
ni2511P120000,0,0,1.5,SHFE,12528,12528,20251017,0,ni_o,0,0,1.5,1064,0,00000001,0.75,20251017
ni2511P122000,0,0,1.5,SHFE,14146,14146,20251017,0,ni_o,0,0,1.5,2012,0,00000001,0.75,20251017
ni2511P124000,0,0,1.5,SHFE,15464,15464,20251017,0,ni_o,0,0,1.5,3330,0,00000001,0.75,20251017
ni2511P126000,0,0,1.5,SHFE,17082,17082,20251017,0,ni_o,0,0,1.5,4948,0,00000001,0.75,20251017
ni2511P128000,0,0,1.5,SHFE,18898,18898,20251017,0,ni_o,0,0,1.5,6764,0,00000001,0.75,20251017
ni2511P130000,0,0,1.5,SHFE,20826,20826,20251017,0,ni_o,0,0,1.5,8692,0,00000001,0.75,20251017
ni2511P132000,0,0,1.5,SHFE,22800,22800,20251017,0,ni_o,0,0,1.5,10666,0,00000001,0.75,20251017
ni2511P134000,0,0,1.5,SHFE,24794,24794,20251017,0,ni_o,0,0,1.5,12660,0,00000001,0.75,20251017
ni2511P136000,0,0,1.5,SHFE,26794,26794,20251017,0,ni_o,0,0,1.5,14660,0,00000001,0.75,20251017
ni2511P138000,0,0,1.5,SHFE,28794,28794,20251017,0,ni_o,0,0,1.5,16660,0,00000001,0.75,20251017
ni2511P140000,0,0,1.5,SHFE,30794,30794,20251017,0,ni_o,0,0,1.5,18660,0,00000001,0.75,20251017
ni2511P142000,0,0,1.5,SHFE,32794,32794,20251017,0,ni_o,0,0,1.5,20660,0,00000001,0.75,20251017
ni2511P144000,0,0,1.5,SHFE,34794,34794,20251017,0,ni_o,0,0,1.5,22660,0,00000001,0.75,20251017
ni2512C99000,0,0,1.5,SHFE,34639,33424.1,20251017,0,ni_o,0,0,1.5,22490,0,00000001,0.75,20251017
ni2512C100000,0,0,1.5,SHFE,33639,32424.1,20251017,0,ni_o,0,0,1.5,21490,0,00000001,0.75,20251017
ni2512C102000,0,0,1.5,SHFE,31639,30424.1,20251017,0,ni_o,0,0,1.5,19490,0,00000001,0.75,20251017
ni2512C104000,0,0,1.5,SHFE,29647,28432.1,20251017,0,ni_o,0,0,1.5,17498,0,00000001,0.75,20251017
ni2512C106000,0,0,1.5,SHFE,27673,26458.1,20251017,0,ni_o,0,0,1.5,15524,0,00000001,0.75,20251017
ni2512C108000,0,0,1.5,SHFE,25727,24512.1,20251017,0,ni_o,0,0,1.5,13578,0,00000001,0.75,20251017
ni2512C110000,0,0,1.5,SHFE,23829,22614.1,20251017,0,ni_o,0,0,1.5,11680,0,00000001,0.75,20251017
ni2512C112000,0,0,1.5,SHFE,22003,20788.1,20251017,0,ni_o,0,0,1.5,9854,0,00000001,0.75,20251017
ni2512C114000,0,0,1.5,SHFE,20281,19066.1,20251017,0,ni_o,0,0,1.5,8132,0,00000001,0.75,20251017
ni2512C116000,0,0,1.5,SHFE,18699,17484.1,20251017,0,ni_o,0,0,1.5,6550,0,00000001,0.75,20251017
ni2512C118000,0,0,1.5,SHFE,17287,16072.1,20251017,0,ni_o,0,0,1.5,5138,0,00000001,0.75,20251017
ni2512C120000,0,0,1.5,SHFE,16065,14850.1,20251017,0,ni_o,0,0,1.5,3916,0,00000001,0.75,20251017
ni2512C122000,0,0,1.5,SHFE,14788,13573.1,20251017,0,ni_o,0,0,1.5,2894,0,00000001,0.75,20251017
ni2512C124000,0,0,1.5,SHFE,12964,11749.1,20251017,0,ni_o,0,0,1.5,2070,0,00000001,0.75,20251017
ni2512C126000,0,0,1.5,SHFE,11322,10107.1,20251017,0,ni_o,0,0,1.5,1428,0,00000001,0.75,20251017
ni2512C128000,0,0,1.5,SHFE,9852,8637.1,20251017,0,ni_o,0,0,1.5,958,0,00000001,0.75,20251017
ni2512C130000,0,0,1.5,SHFE,8514,7299.1,20251017,0,ni_o,0,0,1.5,620,0,00000001,0.75,20251017
ni2512C132000,0,0,1.5,SHFE,7278,6063.1,20251017,0,ni_o,0,0,1.5,384,0,00000001,0.75,20251017
ni2512C134000,0,0,1.5,SHFE,6308.5,5701.05,20251017,0,ni_o,0,0,1.5,234,0,00000001,0.75,20251017
ni2512C136000,0,0,1.5,SHFE,6210.5,5603.05,20251017,0,ni_o,0,0,1.5,136,0,00000001,0.75,20251017
ni2512C138000,0,0,1.5,SHFE,6150.5,5543.05,20251017,0,ni_o,0,0,1.5,76,0,00000001,0.75,20251017
ni2512C140000,0,0,1.5,SHFE,6116.5,5509.05,20251017,0,ni_o,0,0,1.5,42,0,00000001,0.75,20251017
ni2512C142000,0,0,1.5,SHFE,6094.5,5487.05,20251017,0,ni_o,0,0,1.5,20,0,00000001,0.75,20251017
ni2512C144000,0,0,1.5,SHFE,6084.5,5477.05,20251017,0,ni_o,0,0,1.5,10,0,00000001,0.75,20251017
ni2512P99000,0,0,1.5,SHFE,6076.5,5469.05,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2512P100000,0,0,1.5,SHFE,6076.5,5469.05,20251017,0,ni_o,0,0,1.5,2,0,00000001,0.75,20251017
ni2512P102000,0,0,1.5,SHFE,6080.5,5473.05,20251017,0,ni_o,0,0,1.5,6,0,00000001,0.75,20251017
ni2512P104000,0,0,1.5,SHFE,6092.5,5485.05,20251017,0,ni_o,0,0,1.5,18,0,00000001,0.75,20251017
ni2512P106000,0,0,1.5,SHFE,6118.5,5511.05,20251017,0,ni_o,0,0,1.5,44,0,00000001,0.75,20251017
ni2512P108000,0,0,1.5,SHFE,6174.5,5567.05,20251017,0,ni_o,0,0,1.5,100,0,00000001,0.75,20251017
ni2512P110000,0,0,1.5,SHFE,6604,5667.05,20251017,0,ni_o,0,0,1.5,200,0,00000001,0.75,20251017
ni2512P112000,0,0,1.5,SHFE,7778,6563.1,20251017,0,ni_o,0,0,1.5,374,0,00000001,0.75,20251017
ni2512P114000,0,0,1.5,SHFE,9056,7841.1,20251017,0,ni_o,0,0,1.5,652,0,00000001,0.75,20251017
ni2512P116000,0,0,1.5,SHFE,10470,9255.1,20251017,0,ni_o,0,0,1.5,1066,0,00000001,0.75,20251017
ni2512P118000,0,0,1.5,SHFE,12056,10841.1,20251017,0,ni_o,0,0,1.5,1652,0,00000001,0.75,20251017
ni2512P120000,0,0,1.5,SHFE,13832,12617.1,20251017,0,ni_o,0,0,1.5,2428,0,00000001,0.75,20251017
ni2512P122000,0,0,1.5,SHFE,15553,14338.1,20251017,0,ni_o,0,0,1.5,3404,0,00000001,0.75,20251017
ni2512P124000,0,0,1.5,SHFE,16725,15510.1,20251017,0,ni_o,0,0,1.5,4576,0,00000001,0.75,20251017
ni2512P126000,0,0,1.5,SHFE,18081,16866.1,20251017,0,ni_o,0,0,1.5,5932,0,00000001,0.75,20251017
ni2512P128000,0,0,1.5,SHFE,19609,18394.1,20251017,0,ni_o,0,0,1.5,7460,0,00000001,0.75,20251017
ni2512P130000,0,0,1.5,SHFE,21269,20054.1,20251017,0,ni_o,0,0,1.5,9120,0,00000001,0.75,20251017
ni2512P132000,0,0,1.5,SHFE,23033,21818.1,20251017,0,ni_o,0,0,1.5,10884,0,00000001,0.75,20251017
ni2512P134000,0,0,1.5,SHFE,24879,23664.1,20251017,0,ni_o,0,0,1.5,12730,0,00000001,0.75,20251017
ni2512P136000,0,0,1.5,SHFE,26781,25566.1,20251017,0,ni_o,0,0,1.5,14632,0,00000001,0.75,20251017
ni2512P138000,0,0,1.5,SHFE,28721,27506.1,20251017,0,ni_o,0,0,1.5,16572,0,00000001,0.75,20251017
ni2512P140000,0,0,1.5,SHFE,30687,29472.1,20251017,0,ni_o,0,0,1.5,18538,0,00000001,0.75,20251017
ni2512P142000,0,0,1.5,SHFE,32669,31454.1,20251017,0,ni_o,0,0,1.5,20520,0,00000001,0.75,20251017
ni2512P144000,0,0,1.5,SHFE,34661,33446.1,20251017,0,ni_o,0,0,1.5,22512,0,00000001,0.75,20251017
ni2601C99000,0,0,1.5,SHFE,34887,33670.1,20251017,0,ni_o,0,0,1.5,22718,0,00000001,0.75,20251017
ni2601C100000,0,0,1.5,SHFE,33903,32686.1,20251017,0,ni_o,0,0,1.5,21734,0,00000001,0.75,20251017
ni2601C102000,0,0,1.5,SHFE,31957,30740.1,20251017,0,ni_o,0,0,1.5,19788,0,00000001,0.75,20251017
ni2601C104000,0,0,1.5,SHFE,30043,28826.1,20251017,0,ni_o,0,0,1.5,17874,0,00000001,0.75,20251017
ni2601C106000,0,0,1.5,SHFE,28175,26958.1,20251017,0,ni_o,0,0,1.5,16006,0,00000001,0.75,20251017
ni2601C108000,0,0,1.5,SHFE,26363,25146.1,20251017,0,ni_o,0,0,1.5,14194,0,00000001,0.75,20251017
ni2601C110000,0,0,1.5,SHFE,24633,23416.1,20251017,0,ni_o,0,0,1.5,12464,0,00000001,0.75,20251017
ni2601C112000,0,0,1.5,SHFE,22989,21772.1,20251017,0,ni_o,0,0,1.5,10820,0,00000001,0.75,20251017
ni2601C114000,0,0,1.5,SHFE,21453,20236.1,20251017,0,ni_o,0,0,1.5,9284,0,00000001,0.75,20251017
ni2601C116000,0,0,1.5,SHFE,20043,18826.1,20251017,0,ni_o,0,0,1.5,7874,0,00000001,0.75,20251017
ni2601C118000,0,0,1.5,SHFE,18759,17542.1,20251017,0,ni_o,0,0,1.5,6590,0,00000001,0.75,20251017
ni2601C120000,0,0,1.5,SHFE,17603,16386.1,20251017,0,ni_o,0,0,1.5,5434,0,00000001,0.75,20251017
ni2601C122000,0,0,1.5,SHFE,16446,15229.1,20251017,0,ni_o,0,0,1.5,4432,0,00000001,0.75,20251017
ni2601C124000,0,0,1.5,SHFE,14578,13361.1,20251017,0,ni_o,0,0,1.5,3564,0,00000001,0.75,20251017
ni2601C126000,0,0,1.5,SHFE,12840,11623.1,20251017,0,ni_o,0,0,1.5,2826,0,00000001,0.75,20251017
ni2601C128000,0,0,1.5,SHFE,11218,10001.1,20251017,0,ni_o,0,0,1.5,2204,0,00000001,0.75,20251017
ni2601C130000,0,0,1.5,SHFE,9708,8491.1,20251017,0,ni_o,0,0,1.5,1694,0,00000001,0.75,20251017
ni2601C132000,0,0,1.5,SHFE,8300,7083.1,20251017,0,ni_o,0,0,1.5,1286,0,00000001,0.75,20251017
ni2601C134000,0,0,1.5,SHFE,7050.5,6442.05,20251017,0,ni_o,0,0,1.5,966,0,00000001,0.75,20251017
ni2601C136000,0,0,1.5,SHFE,6798.5,6190.05,20251017,0,ni_o,0,0,1.5,714,0,00000001,0.75,20251017
ni2601C138000,0,0,1.5,SHFE,6606.5,5998.05,20251017,0,ni_o,0,0,1.5,522,0,00000001,0.75,20251017
ni2601C140000,0,0,1.5,SHFE,6460.5,5852.05,20251017,0,ni_o,0,0,1.5,376,0,00000001,0.75,20251017
ni2601C142000,0,0,1.5,SHFE,6350.5,5742.05,20251017,0,ni_o,0,0,1.5,266,0,00000001,0.75,20251017
ni2601C144000,0,0,1.5,SHFE,6270.5,5662.05,20251017,0,ni_o,0,0,1.5,186,0,00000001,0.75,20251017
ni2601P99000,0,0,1.5,SHFE,6136.5,5528.05,20251017,0,ni_o,0,0,1.5,52,0,00000001,0.75,20251017
ni2601P100000,0,0,1.5,SHFE,6154.5,5546.05,20251017,0,ni_o,0,0,1.5,70,0,00000001,0.75,20251017
ni2601P102000,0,0,1.5,SHFE,6208.5,5600.05,20251017,0,ni_o,0,0,1.5,124,0,00000001,0.75,20251017
ni2601P104000,0,0,1.5,SHFE,6296.5,5688.05,20251017,0,ni_o,0,0,1.5,212,0,00000001,0.75,20251017
ni2601P106000,0,0,1.5,SHFE,6426.5,5818.05,20251017,0,ni_o,0,0,1.5,342,0,00000001,0.75,20251017
ni2601P108000,0,0,1.5,SHFE,6614.5,6006.05,20251017,0,ni_o,0,0,1.5,530,0,00000001,0.75,20251017
ni2601P110000,0,0,1.5,SHFE,7122,6274.05,20251017,0,ni_o,0,0,1.5,798,0,00000001,0.75,20251017
ni2601P112000,0,0,1.5,SHFE,8474,7257.1,20251017,0,ni_o,0,0,1.5,1150,0,00000001,0.75,20251017
ni2601P114000,0,0,1.5,SHFE,9934,8717.1,20251017,0,ni_o,0,0,1.5,1610,0,00000001,0.75,20251017
ni2601P116000,0,0,1.5,SHFE,11522,10305.1,20251017,0,ni_o,0,0,1.5,2198,0,00000001,0.75,20251017
ni2601P118000,0,0,1.5,SHFE,13232,12015.1,20251017,0,ni_o,0,0,1.5,2908,0,00000001,0.75,20251017
ni2601P120000,0,0,1.5,SHFE,15072,13855.1,20251017,0,ni_o,0,0,1.5,3748,0,00000001,0.75,20251017
ni2601P122000,0,0,1.5,SHFE,16909,15692.1,20251017,0,ni_o,0,0,1.5,4740,0,00000001,0.75,20251017
ni2601P124000,0,0,1.5,SHFE,18039,16822.1,20251017,0,ni_o,0,0,1.5,5870,0,00000001,0.75,20251017
ni2601P126000,0,0,1.5,SHFE,19295,18078.1,20251017,0,ni_o,0,0,1.5,7126,0,00000001,0.75,20251017
ni2601P128000,0,0,1.5,SHFE,20671,19454.1,20251017,0,ni_o,0,0,1.5,8502,0,00000001,0.75,20251017
ni2601P130000,0,0,1.5,SHFE,22155,20938.1,20251017,0,ni_o,0,0,1.5,9986,0,00000001,0.75,20251017
ni2601P132000,0,0,1.5,SHFE,23745,22528.1,20251017,0,ni_o,0,0,1.5,11576,0,00000001,0.75,20251017
ni2601P134000,0,0,1.5,SHFE,25421,24204.1,20251017,0,ni_o,0,0,1.5,13252,0,00000001,0.75,20251017
ni2601P136000,0,0,1.5,SHFE,27167,25950.1,20251017,0,ni_o,0,0,1.5,14998,0,00000001,0.75,20251017
ni2601P138000,0,0,1.5,SHFE,28971,27754.1,20251017,0,ni_o,0,0,1.5,16802,0,00000001,0.75,20251017
ni2601P140000,0,0,1.5,SHFE,30823,29606.1,20251017,0,ni_o,0,0,1.5,18654,0,00000001,0.75,20251017
ni2601P142000,0,0,1.5,SHFE,32713,31496.1,20251017,0,ni_o,0,0,1.5,20544,0,00000001,0.75,20251017
ni2601P144000,0,0,1.5,SHFE,34633,33416.1,20251017,0,ni_o,0,0,1.5,22464,0,00000001,0.75,20251017
sn2511C220000,0,0,1.5,SHFE,89518,89518,20251017,0,sn_o,0,0,1.5,61380,0,00000001,0.75,20251017
sn2511C225000,0,0,1.5,SHFE,84518,84518,20251017,0,sn_o,0,0,1.5,56380,0,00000001,0.75,20251017
sn2511C230000,0,0,1.5,SHFE,79518,79518,20251017,0,sn_o,0,0,1.5,51380,0,00000001,0.75,20251017
sn2511C235000,0,0,1.5,SHFE,74518,74518,20251017,0,sn_o,0,0,1.5,46380,0,00000001,0.75,20251017
sn2511C240000,0,0,1.5,SHFE,69518,69518,20251017,0,sn_o,0,0,1.5,41380,0,00000001,0.75,20251017
sn2511C245000,0,0,1.5,SHFE,64524,64524,20251017,0,sn_o,0,0,1.5,36386,0,00000001,0.75,20251017
sn2511C250000,0,0,1.5,SHFE,59556,59556,20251017,0,sn_o,0,0,1.5,31418,0,00000001,0.75,20251017
sn2511C255000,0,0,1.5,SHFE,54648,54648,20251017,0,sn_o,0,0,1.5,26510,0,00000001,0.75,20251017
sn2511C260000,0,0,1.5,SHFE,49866,49866,20251017,0,sn_o,0,0,1.5,21728,0,00000001,0.75,20251017
sn2511C265000,0,0,1.5,SHFE,45328,45328,20251017,0,sn_o,0,0,1.5,17190,0,00000001,0.75,20251017
sn2511C270000,0,0,1.5,SHFE,41170,41170,20251017,0,sn_o,0,0,1.5,13032,0,00000001,0.75,20251017
sn2511C275000,0,0,1.5,SHFE,37538,37538,20251017,0,sn_o,0,0,1.5,9400,0,00000001,0.75,20251017
sn2511C280000,0,0,1.5,SHFE,34558,34558,20251017,0,sn_o,0,0,1.5,6420,0,00000001,0.75,20251017
sn2511C285000,0,0,1.5,SHFE,30452,30452,20251017,0,sn_o,0,0,1.5,4124,0,00000001,0.75,20251017
sn2511C290000,0,0,1.5,SHFE,26310,26310,20251017,0,sn_o,0,0,1.5,2482,0,00000001,0.75,20251017
sn2511C295000,0,0,1.5,SHFE,22728,22728,20251017,0,sn_o,0,0,1.5,1400,0,00000001,0.75,20251017
sn2511C300000,0,0,1.5,SHFE,19560,19560,20251017,0,sn_o,0,0,1.5,732,0,00000001,0.75,20251017
sn2511C305000,0,0,1.5,SHFE,16686,16686,20251017,0,sn_o,0,0,1.5,358,0,00000001,0.75,20251017
sn2511C310000,0,0,1.5,SHFE,14233,14233,20251017,0,sn_o,0,0,1.5,164,0,00000001,0.75,20251017
sn2511C315000,0,0,1.5,SHFE,14139,14139,20251017,0,sn_o,0,0,1.5,70,0,00000001,0.75,20251017
sn2511C320000,0,0,1.5,SHFE,14095,14095,20251017,0,sn_o,0,0,1.5,26,0,00000001,0.75,20251017
sn2511C325000,0,0,1.5,SHFE,14079,14079,20251017,0,sn_o,0,0,1.5,10,0,00000001,0.75,20251017
sn2511C330000,0,0,1.5,SHFE,14071,14071,20251017,0,sn_o,0,0,1.5,2,0,00000001,0.75,20251017
sn2511C335000,0,0,1.5,SHFE,14071,14071,20251017,0,sn_o,0,0,1.5,2,0,00000001,0.75,20251017
sn2511P220000,0,0,1.5,SHFE,14071,14071,20251017,0,sn_o,0,0,1.5,2,0,00000001,0.75,20251017
sn2511P225000,0,0,1.5,SHFE,14071,14071,20251017,0,sn_o,0,0,1.5,2,0,00000001,0.75,20251017
sn2511P230000,0,0,1.5,SHFE,14071,14071,20251017,0,sn_o,0,0,1.5,2,0,00000001,0.75,20251017
sn2511P235000,0,0,1.5,SHFE,14071,14071,20251017,0,sn_o,0,0,1.5,2,0,00000001,0.75,20251017
sn2511P240000,0,0,1.5,SHFE,14071,14071,20251017,0,sn_o,0,0,1.5,2,0,00000001,0.75,20251017
sn2511P245000,0,0,1.5,SHFE,14081,14081,20251017,0,sn_o,0,0,1.5,12,0,00000001,0.75,20251017
sn2511P250000,0,0,1.5,SHFE,14113,14113,20251017,0,sn_o,0,0,1.5,44,0,00000001,0.75,20251017
sn2511P255000,0,0,1.5,SHFE,15084,15084,20251017,0,sn_o,0,0,1.5,136,0,00000001,0.75,20251017
sn2511P260000,0,0,1.5,SHFE,17802,17802,20251017,0,sn_o,0,0,1.5,354,0,00000001,0.75,20251017
sn2511P265000,0,0,1.5,SHFE,20764,20764,20251017,0,sn_o,0,0,1.5,816,0,00000001,0.75,20251017
sn2511P270000,0,0,1.5,SHFE,24104,24104,20251017,0,sn_o,0,0,1.5,1656,0,00000001,0.75,20251017
sn2511P275000,0,0,1.5,SHFE,27972,27972,20251017,0,sn_o,0,0,1.5,3024,0,00000001,0.75,20251017
sn2511P280000,0,0,1.5,SHFE,32488,32488,20251017,0,sn_o,0,0,1.5,5040,0,00000001,0.75,20251017
sn2511P285000,0,0,1.5,SHFE,35880,35880,20251017,0,sn_o,0,0,1.5,7742,0,00000001,0.75,20251017
sn2511P290000,0,0,1.5,SHFE,39236,39236,20251017,0,sn_o,0,0,1.5,11098,0,00000001,0.75,20251017
sn2511P295000,0,0,1.5,SHFE,43154,43154,20251017,0,sn_o,0,0,1.5,15016,0,00000001,0.75,20251017
sn2511P300000,0,0,1.5,SHFE,47484,47484,20251017,0,sn_o,0,0,1.5,19346,0,00000001,0.75,20251017
sn2511P305000,0,0,1.5,SHFE,52110,52110,20251017,0,sn_o,0,0,1.5,23972,0,00000001,0.75,20251017
sn2511P310000,0,0,1.5,SHFE,56914,56914,20251017,0,sn_o,0,0,1.5,28776,0,00000001,0.75,20251017
sn2511P315000,0,0,1.5,SHFE,61820,61820,20251017,0,sn_o,0,0,1.5,33682,0,00000001,0.75,20251017
