INSTRUMENTID,PARTICIPANTID3,PARTICIPANTID2,PARTICIPANTID1,PARTICIPANTABBR3,PARTICIPANTABBR2,RANK,PARTICIPANTABBR1,CJ2,CJ1,CJ1_CHG,CJ3_CHG,PRODUCTNAME,CJ3,CJ2_CHG,trade_date
ag2602,0018      ,0088      ,0096      ,国联期货  ,东亚期货  ,19,南华期货  ,1587,16158,-2443,256,白银,1326,695,20251020
ag2602,0298      ,0081      ,0298      ,东方财富  ,海通期货  ,20,东方财富  ,1395,13173,727,-170,白银,1299,142,20251020
ag2602,,,,,,999,,106085,1031773,23420,-906,白银,55399,12550,20251020
ag2604,0009      ,0148      ,0148      ,五矿期货  ,中信期货  ,1,中信期货  ,15449,36999,-5044,88,白银,4961,-200,20251020
ag2604,0315      ,0082      ,0163      ,云晨期货  ,国投期货  ,2,东证期货  ,4757,21662,-6407,-438,白银,4726,10,20251020
ag2604,0323      ,0323      ,0004      ,东吴期货  ,东吴期货  ,3,国泰君安  ,4068,21009,-3579,-4,白银,4088,1,20251020
ag2604,0148      ,0004      ,0253      ,中信期货  ,国泰君安  ,4,华泰期货  ,3464,12952,-13956,-63,白银,3990,371,20251020
ag2604,0153      ,0253      ,0308      ,海证期货  ,华泰期货  ,5,国信期货  ,2684,12355,4938,-48,白银,2851,531,20251020
ag2604,0004      ,0088      ,0272      ,国泰君安  ,东亚期货  ,6,银河期货  ,2650,9256,-1128,1215,白银,2638,675,20251020
ag2604,0069      ,0049      ,0240      ,申万期货  ,金瑞期货  ,7,广发期货  ,2641,8352,-2324,757,白银,2045,24,20251020
ag2604,0163      ,0058      ,0342      ,东证期货  ,国贸期货  ,8,津投期货  ,2480,7662,-632,320,白银,1763,-2,20251020
ag2604,0253      ,0077      ,0081      ,华泰期货  ,新湖期货  ,9,海通期货  ,1728,6660,-1988,-29,白银,1492,5,20251020
ag2604,0240      ,0043      ,0058      ,广发期货  ,国元期货  ,10,国贸期货  ,1199,6240,-2704,578,白银,1339,813,20251020
ag2604,0103      ,0163      ,0069      ,永安期货  ,东证期货  ,11,申万期货  ,1136,5845,-1563,1034,白银,1332,1,20251020
ag2604,0088      ,0268      ,0275      ,东亚期货  ,中信建投  ,12,中泰期货  ,853,5061,-2061,-198,白银,1040,-36,20251020
ag2604,0311      ,0240      ,0123      ,兴证期货  ,广发期货  ,13,浙商期货  ,826,3524,343,-20,白银,996,4,20251020
ag2604,0272      ,0019      ,0259      ,银河期货  ,宝城期货  ,14,华闻期货  ,818,3378,-737,384,白银,933,-132,20251020
ag2604,0275      ,0006      ,0088      ,中泰期货  ,华鑫期货  ,15,东亚期货  ,786,2579,270,688,白银,856,6,20251020
ag2604,0138      ,0139      ,0138      ,先锋期货  ,中粮期货  ,16,先锋期货  ,712,2266,548,182,白银,844,15,20251020
ag2604,0059      ,0096      ,0268      ,瑞达期货  ,南华期货  ,17,中信建投  ,631,2017,-30,-18,白银,658,5,20251020
ag2604,0001      ,0332      ,0311      ,齐盛期货  ,华融融达  ,18,兴证期货  ,604,1934,1582,-2,白银,588,81,20251020
ag2604,0268      ,0034      ,0059      ,中信建投  ,方正中期  ,19,瑞达期货  ,570,1900,-1165,-21,白银,544,-26,20251020
ag2604,0042      ,0272      ,0043      ,光大期货  ,银河期货  ,20,国元期货  ,508,1818,772,33,白银,541,16,20251020
ag2604,,,,,,999,,48564,173469,-34865,4438,白银,38225,2162,20251020
rball,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,-1,期货公司会员/境外特殊经纪参与者,2654064,2823550,813090,13817,螺纹钢,2654064,13817,20251020
rball,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,0,非期货公司会员/境外特殊非经纪参与者,0,0,0,0,螺纹钢,0,0,20251020
rb2511,0148      ,0038      ,0163      ,中信期货  ,宁证期货  ,1,东证期货  ,3915,8144,1700,68,螺纹钢,6495,0,20251020
rb2511,0163      ,0003      ,0082      ,东证期货  ,建信期货  ,2,国投期货  ,3660,2584,560,-177,螺纹钢,5031,-500,20251020
rb2511,0004      ,0288      ,0253      ,国泰君安  ,平安期货  ,3,华泰期货  ,3652,1967,181,-369,螺纹钢,4214,-4,20251020
rb2511,0103      ,0274      ,0148      ,永安期货  ,中辉期货  ,4,中信期货  ,3060,1185,-188,28,螺纹钢,3138,0,20251020
rb2511,0019      ,0339      ,0042      ,宝城期货  ,恒力期货  ,5,光大期货  ,2385,1047,785,164,螺纹钢,3137,0,20251020
rb2511,0169      ,0163      ,0004      ,兴业期货  ,东证期货  ,6,国泰君安  ,1968,1041,-828,706,螺纹钢,2035,5,20251020
rb2511,0069      ,0169      ,0081      ,申万期货  ,兴业期货  ,7,海通期货  ,1921,855,208,-207,螺纹钢,1984,0,20251020
rb2511,0096      ,0333      ,0096      ,南华期货  ,盛达期货  ,8,南华期货  ,1741,737,15,120,螺纹钢,1763,10,20251020
rb2511,0058      ,0259      ,0077      ,国贸期货  ,华闻期货  ,9,新湖期货  ,1683,728,586,-294,螺纹钢,1751,-1,20251020
rb2511,0259      ,0004      ,0169      ,华闻期货  ,国泰君安  ,10,兴业期货  ,1556,706,706,-3,螺纹钢,1685,-24,20251020
rb2511,0274      ,0034      ,0125      ,中辉期货  ,方正中期  ,11,物产中大  ,1556,704,201,0,螺纹钢,1436,-2,20251020
rb2511,0003      ,0311      ,0103      ,建信期货  ,兴证期货  ,12,永安期货  ,1554,591,477,-5,螺纹钢,1337,-12,20251020
rb2511,0138      ,0137      ,0342      ,先锋期货  ,宏源期货  ,13,津投期货  ,1318,512,490,-29,螺纹钢,1291,-2,20251020
rb2511,0077      ,0138      ,0003      ,新湖期货  ,先锋期货  ,14,建信期货  ,1244,505,500,-309,螺纹钢,1228,-3,20251020
rb2511,0034      ,0103      ,0272      ,方正中期  ,永安期货  ,15,银河期货  ,1214,482,132,-22,螺纹钢,927,-29,20251020
rb2511,0272      ,0067      ,0139      ,银河期货  ,中财期货  ,16,中粮期货  ,1075,434,110,-35,螺纹钢,830,0,20251020
rb2511,0018      ,0148      ,0319      ,国联期货  ,中信期货  ,17,西部期货  ,1065,407,-46,-58,螺纹钢,739,-5,20251020
rb2511,0049      ,0238      ,0268      ,金瑞期货  ,安粮期货  ,18,中信建投  ,1024,401,-443,-8,螺纹钢,688,1,20251020
rb2511,0327      ,0308      ,0019      ,中原期货  ,国信期货  ,19,宝城期货  ,1019,327,-166,-134,螺纹钢,675,-11,20251020
rb2511,0275      ,0042      ,0058      ,中泰期货  ,光大期货  ,20,国贸期货  ,1002,326,248,11,螺纹钢,670,-11,20251020
rb2511,,,,,,999,,37612,23683,5228,-553,螺纹钢,41054,-588,20251020
rb2601,0004      ,0148      ,0004      ,国泰君安  ,中信期货  ,1,国泰君安  ,292312,430028,151408,-11972,螺纹钢,184485,3838,20251020
rb2601,0148      ,0004      ,0148      ,中信期货  ,国泰君安  ,2,中信期货  ,101807,242007,77347,13173,螺纹钢,180104,-1526,20251020
rb2601,0239      ,0103      ,0163      ,乾坤期货  ,永安期货  ,3,东证期货  ,75400,224616,52041,-11335,螺纹钢,132958,1874,20251020
rb2601,0163      ,0253      ,0253      ,东证期货  ,华泰期货  ,4,华泰期货  ,66040,115637,33210,1957,螺纹钢,115131,-607,20251020
rb2601,0103      ,0163      ,0272      ,永安期货  ,东证期货  ,5,银河期货  ,65405,65239,9224,6642,螺纹钢,76383,-2834,20251020
rb2601,0253      ,0272      ,0034      ,华泰期货  ,银河期货  ,6,方正中期  ,63579,61750,25544,2524,螺纹钢,73147,-142,20251020
rb2601,0034      ,0034      ,0059      ,方正中期  ,方正中期  ,7,瑞达期货  ,59624,47900,23094,2314,螺纹钢,57883,2072,20251020
rb2601,0272      ,0274      ,0186      ,银河期货  ,中辉期货  ,8,徽商期货  ,51180,45317,11447,1227,螺纹钢,53071,-2456,20251020
rb2601,0082      ,0275      ,0259      ,国投期货  ,中泰期货  ,9,华闻期货  ,46969,42174,1566,816,螺纹钢,45612,283,20251020
rb2601,0059      ,0069      ,0069      ,瑞达期货  ,申万期货  ,10,申万期货  ,44182,41487,1888,3531,螺纹钢,45105,2744,20251020
rb2601,0049      ,0123      ,0268      ,金瑞期货  ,浙商期货  ,11,中信建投  ,41163,38373,10832,2137,螺纹钢,42926,311,20251020
rb2601,0335      ,0186      ,0274      ,中金财富  ,徽商期货  ,12,中辉期货  ,37072,36939,5324,1626,螺纹钢,34817,222,20251020
rb2601,0277      ,0009      ,0275      ,一德期货  ,五矿期货  ,13,中泰期货  ,30630,34883,14888,1299,螺纹钢,31887,201,20251020
rb2601,0084      ,0058      ,0088      ,瑞银期货  ,国贸期货  ,14,东亚期货  ,30536,33946,7366,207,螺纹钢,31604,-3108,20251020
rb2601,0137      ,0059      ,0103      ,宏源期货  ,瑞达期货  ,15,永安期货  ,29877,32878,15857,939,螺纹钢,30391,-1369,20251020
rb2601,0042      ,0082      ,0298      ,光大期货  ,国投期货  ,16,东方财富  ,29645,30783,13004,626,螺纹钢,26579,1045,20251020
rb2601,0007      ,0271      ,0019      ,东海期货  ,渤海期货  ,17,宝城期货  ,28866,29536,10866,4825,螺纹钢,26111,1909,20251020
rb2601,0274      ,0153      ,0240      ,中辉期货  ,海证期货  ,18,广发期货  ,28726,29396,10353,3748,螺纹钢,25843,-1120,20251020
rb2601,0058      ,0288      ,0081      ,国贸期货  ,平安期货  ,19,海通期货  ,27659,28700,9444,-569,螺纹钢,25231,1594,20251020
rb2601,0081      ,0178      ,0096      ,海通期货  ,弘业期货  ,20,南华期货  ,26577,27371,1657,807,螺纹钢,23965,-95,20251020
rb2601,,,,,,999,,1177249,1638960,486360,24522,螺纹钢,1263233,2836,20251020
rb2603,0323      ,0323      ,0148      ,东吴期货  ,东吴期货  ,1,中信期货  ,54275,49930,14915,1400,螺纹钢,54174,1474,20251020
rb2603,0163      ,0163      ,0163      ,东证期货  ,东证期货  ,2,东证期货  ,35348,41179,-5511,419,螺纹钢,35246,220,20251020
rb2603,0081      ,0081      ,0004      ,海通期货  ,海通期货  ,3,国泰君安  ,31686,38757,635,949,螺纹钢,31877,876,20251020
rb2603,0004      ,0148      ,0253      ,国泰君安  ,中信期货  ,4,华泰期货  ,24489,13522,2825,1159,螺纹钢,24623,-261,20251020
rb2603,0148      ,0004      ,0123      ,中信期货  ,国泰君安  ,5,浙商期货  ,20986,13431,12155,251,螺纹钢,21795,640,20251020
rb2603,0151      ,0268      ,0275      ,创元期货  ,中信建投  ,6,中泰期货  ,20429,11723,2668,967,螺纹钢,19069,0,20251020
rb2603,0103      ,0151      ,0082      ,永安期货  ,创元期货  ,7,国投期货  ,18886,7629,3275,41,螺纹钢,18901,977,20251020
rb2603,0268      ,0069      ,0139      ,中信建投  ,申万期货  ,8,中粮期货  ,17678,6705,3489,-4,螺纹钢,18094,411,20251020
rb2603,0253      ,0103      ,0081      ,华泰期货  ,永安期货  ,9,海通期货  ,15370,6549,1741,511,螺纹钢,15493,-8,20251020
rb2603,0139      ,0253      ,0268      ,中粮期货  ,华泰期货  ,10,中信建投  ,15154,6442,623,541,螺纹钢,14614,453,20251020
rb2603,0069      ,0139      ,0240      ,申万期货  ,中粮期货  ,11,广发期货  ,14716,5541,3282,-69,螺纹钢,14225,504,20251020
rb2603,0259      ,0259      ,0096      ,华闻期货  ,华闻期货  ,12,南华期货  ,13836,5504,1499,-21,螺纹钢,13809,15,20251020
rb2603,0096      ,0288      ,0069      ,南华期货  ,平安期货  ,13,申万期货  ,10349,3684,809,134,螺纹钢,10431,-36,20251020
rb2603,0082      ,0082      ,0323      ,国投期货  ,国投期货  ,14,东吴期货  ,10124,3286,-676,-110,螺纹钢,10134,33,20251020
rb2603,0272      ,0096      ,0186      ,银河期货  ,南华期货  ,15,徽商期货  ,9925,2635,1028,26,螺纹钢,6668,-176,20251020
rb2603,0138      ,0272      ,0103      ,先锋期货  ,银河期货  ,16,永安期货  ,7621,2499,-232,4,螺纹钢,5033,9,20251020
rb2603,0313      ,0138      ,0151      ,中州期货  ,先锋期货  ,17,创元期货  ,4982,2120,340,-4,螺纹钢,3502,-3,20251020
rb2603,0058      ,0319      ,0272      ,国贸期货  ,西部期货  ,18,银河期货  ,3130,2067,1410,-36,螺纹钢,3483,17,20251020
rb2603,0019      ,0123      ,0043      ,宝城期货  ,浙商期货  ,19,国元期货  ,2099,1353,955,20,螺纹钢,3163,341,20251020
rb2603,0319      ,0156      ,0342      ,西部期货  ,中衍期货  ,20,津投期货  ,2029,960,312,12,螺纹钢,3019,29,20251020
rb2603,,,,,,999,,333112,225516,45542,6190,螺纹钢,327353,5515,20251020
rb2605,0163      ,0004      ,0163      ,东证期货  ,国泰君安  ,1,东证期货  ,15609,16159,3116,1737,螺纹钢,21329,350,20251020
rb2605,0148      ,0163      ,0148      ,中信期货  ,东证期货  ,2,中信期货  ,13081,11053,1375,317,螺纹钢,17970,640,20251020
rb2605,0004      ,0148      ,0253      ,国泰君安  ,中信期货  ,3,华泰期货  ,11602,5635,1407,355,螺纹钢,14616,-144,20251020
rb2605,0081      ,0082      ,0004      ,海通期货  ,国投期货  ,4,国泰君安  ,9130,4997,-1472,-40,螺纹钢,10850,1018,20251020
rb2605,0275      ,0103      ,0321      ,中泰期货  ,永安期货  ,5,紫金天风  ,8831,2298,-263,369,螺纹钢,9605,-130,20251020
rb2605,0272      ,0275      ,0259      ,银河期货  ,中泰期货  ,6,华闻期货  ,8699,1998,320,165,螺纹钢,8296,-236,20251020
rb2605,0103      ,0272      ,0275      ,永安期货  ,银河期货  ,7,中泰期货  ,7265,1887,-533,484,螺纹钢,6925,75,20251020
rb2605,0134      ,0034      ,0103      ,大越期货  ,方正中期  ,8,永安期货  ,5898,1786,998,0,螺纹钢,6048,660,20251020
rb2605,0253      ,0240      ,0042      ,华泰期货  ,广发期货  ,9,光大期货  ,5766,1574,194,34,螺纹钢,5366,-28,20251020
rb2605,0125      ,0321      ,0034      ,物产中大  ,紫金天风  ,10,方正中期  ,5587,1374,508,18,螺纹钢,5086,2230,20251020
rb2605,0268      ,0096      ,0385      ,中信建投  ,南华期货  ,11,国富期货  ,4675,1358,-514,651,螺纹钢,4427,-5,20251020
rb2605,0333      ,0123      ,0123      ,盛达期货  ,浙商期货  ,12,浙商期货  ,4343,1326,482,20,螺纹钢,4421,77,20251020
rb2605,0319      ,0274      ,0153      ,西部期货  ,中辉期货  ,13,海证期货  ,3716,1311,483,39,螺纹钢,4223,136,20251020
rb2605,0007      ,0244      ,0069      ,东海期货  ,民生期货  ,14,申万期货  ,3427,1261,-52,1,螺纹钢,4058,20,20251020
rb2605,0059      ,0319      ,0277      ,瑞达期货  ,西部期货  ,15,一德期货  ,3309,1154,1017,117,螺纹钢,3943,-2,20251020
rb2605,0096      ,0288      ,0313      ,南华期货  ,平安期货  ,16,中州期货  ,3308,1146,295,11,螺纹钢,3873,-191,20251020
rb2605,0156      ,0043      ,0268      ,中衍期货  ,国元期货  ,17,中信建投  ,3152,1127,396,5,螺纹钢,3560,11,20251020
rb2605,0238      ,0042      ,0082      ,安粮期货  ,光大期货  ,18,国投期货  ,3147,1122,-1131,16,螺纹钢,3291,334,20251020
rb2605,0123      ,0277      ,0308      ,浙商期货  ,一德期货  ,19,国信期货  ,2806,1097,-40,393,螺纹钢,3234,500,20251020
rb2605,0277      ,0059      ,0274      ,一德期货  ,瑞达期货  ,20,中辉期货  ,2658,1085,-702,332,螺纹钢,2871,-11,20251020
rb2605,,,,,,999,,126009,60748,5884,5024,螺纹钢,143992,5304,20251020
hcall,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,期货公司会员/境外特殊经纪参与者,-1,期货公司会员/境外特殊经纪参与者,1946667,1316274,129898,15562,热轧卷板,1946667,15562,20251020
hcall,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,非期货公司会员/境外特殊非经纪参与者,0,非期货公司会员/境外特殊非经纪参与者,0,0,0,0,热轧卷板,0,0,20251020
hc2511,0004      ,0163      ,0004      ,国泰君安  ,东证期货  ,1,国泰君安  ,2681,1961,-124,-431,热轧卷板,3620,-14,20251020
hc2511,0103      ,0259      ,0148      ,永安期货  ,华闻期货  ,2,中信期货  ,2403,1937,-404,304,热轧卷板,3213,-1,20251020
hc2511,0123      ,0123      ,0123      ,浙商期货  ,浙商期货  ,3,浙商期货  ,1798,1516,904,-478,热轧卷板,2451,382,20251020
hc2511,0259      ,0076      ,0157      ,华闻期货  ,道通期货  ,4,中国国际  ,1620,1234,689,-59,热轧卷板,2406,0,20251020
hc2511,0148      ,0004      ,0042      ,中信期货  ,国泰君安  ,5,光大期货  ,1467,1219,1001,-225,热轧卷板,1852,-550,20251020
hc2511,0096      ,0009      ,0240      ,南华期货  ,五矿期货  ,6,广发期货  ,1401,1032,-388,0,热轧卷板,1468,-5,20251020
hc2511,0253      ,0042      ,0268      ,华泰期货  ,光大期货  ,7,中信建投  ,1299,1024,-264,13,热轧卷板,1442,-423,20251020
hc2511,0137      ,0077      ,0253      ,宏源期货  ,新湖期货  ,8,华泰期货  ,1271,913,-669,-1,热轧卷板,836,7,20251020
hc2511,0049      ,0008      ,0161      ,金瑞期货  ,上海中期  ,9,招商期货  ,1263,821,459,38,热轧卷板,705,61,20251020
hc2511,0163      ,0125      ,0089      ,东证期货  ,物产中大  ,10,金元期货  ,1211,760,756,-54,热轧卷板,666,18,20251020
hc2511,0151      ,0171      ,0139      ,创元期货  ,首创京都  ,11,中粮期货  ,1134,690,-506,44,热轧卷板,656,0,20251020
hc2511,0008      ,0274      ,0272      ,上海中期  ,中辉期货  ,12,银河期货  ,1054,643,250,0,热轧卷板,603,11,20251020
hc2511,0058      ,0103      ,0103      ,国贸期货  ,永安期货  ,13,永安期货  ,1005,562,-666,20,热轧卷板,560,-26,20251020
hc2511,0275      ,0089      ,0275      ,中泰期货  ,金元期货  ,14,中泰期货  ,700,548,228,-22,热轧卷板,524,700,20251020
hc2511,0153      ,0003      ,0151      ,海证期货  ,建信期货  ,15,创元期货  ,559,522,468,-15,热轧卷板,504,-8,20251020
hc2511,0034      ,0268      ,0342      ,方正中期  ,中信建投  ,16,津投期货  ,499,513,-387,-11,热轧卷板,365,-25,20251020
hc2511,0059      ,0019      ,0067      ,瑞达期货  ,宝城期货  ,17,中财期货  ,490,454,149,30,热轧卷板,322,0,20251020
